Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²).Specimen mass (g)
,,737,36.5020760095241,6.62672068772208,-16.645394363662,0.0550831666666663,5.50831666666663,0.0153720380573215,1.20170235558461,116.493209302979,24.2735910217095,-0.0383254392231187,23.7457626954351,23.9235622748688,-0.00091688103196598,-0.091688103196598,7.63792203518207,763.792203518207,0.000846740534317777,0.0661935711363924,0.0298323426261185,91.3863413801286,158.064056042034,24.641141
,,738,36.2726313867022,17.3637725145578,-31.8706542319799,0.0208898333333331,2.08898333333331,0.0411986274244868,3.16236207933039,116.529596656677,24.2224414700605,-0.0278916922577165,23.6953824725201,23.8699268935951,-0.000665772655130346,-0.0665772655130346,7.63792203518207,763.792203518207,0.000860632460459615,0.0660612167768644,0.02968319090798,91.4160991468957,157.899182461622,24.625359
,,739,36.3100391797411,17.034837093967,80.8716407053116,0.0213151666666661,2.13151666666661,0.0402456337582204,3.04941800519302,116.56588799196,24.171811153231,0.0723675497563177,23.6462644662941,23.8199649711087,0.00172379250024045,0.172379250024045,7.63878393143219,763.878393143219,0.000857842391162069,0.0649988530170215,0.0295495683732074,91.4457155265363,157.734625158268,24.589604
,,740,36.7524174944332,5.31515865407836,38.2368620599839,0.0691464166666649,6.91464166666649,0.0124581299595498,0.937548061537916,116.602419220297,24.1962944441291,0.110889035575169,23.6695988551384,23.8431327525901,0.00264394199602544,0.264394199602544,7.64096779868032,764.096779868032,0.000861435045070494,0.0648280889081248,0.0297933756761215,91.4753869985609,157.570836784185,24.571147
,,741,36.8349385203328,5.50518813028538,4.29149540949612,0.0669094999999998,6.69094999999998,0.0128842801519497,0.971000500602506,116.639212898304,24.2489467623143,0.0120183268411605,23.7193886000916,23.8919956077641,0.00028714181210168,0.028714181210168,7.64243334058439,764.243334058439,0.000862080742826876,0.0649691579950632,0.0298592844925069,91.5052133286452,157.407844667078,24.463227
,,742,37.2733691942425,8.26065187448904,3.26367978537075,0.0451215833333348,4.51215833333348,0.0204729122640236,1.43767093996188,116.676267052162,24.2119331890504,0.00617323548116018,23.6824292553085,23.8549784563298,0.000147262399408927,0.0147262399408927,7.64265054269014,764.265054269014,0.000923770216797195,0.0648699891234039,0.0301420073084438,91.5352139745457,157.245642927442,24.4441
,,743,37.5463425250542,20.7205584104705,38.5213551804095,0.018120333333334,1.8120333333334,0.0522590370098295,3.6036399857679,116.713676908021,24.3666579063455,0.0290792613656278,23.8322523983513,24.004041490058,0.000698019796320771,0.0698019796320771,7.64307318378801,764.307318378801,0.000946951170297147,0.0652991577554452,0.0303650048540052,91.5654674806269,157.084356538387,24.376142
,,744,37.6824637405478,0,0,-0.0518739999999989,-5.18739999999989,0,0,116.751291311154,24.4098639698963,-0.0395546138543279,23.8734741646207,24.0441164737742,-0.000951055742588625,-0.0951055742588625,7.64342219368617,764.342219368617,0.000947884303404168,0.0654186714851136,0.0304617830915899,91.5958808745997,156.923778644025,24.415926
,,745,37.5666986135984,0,0,-0.0180053333333333,-1.80053333333333,0,0,116.788915892331,24.377280534395,-0.0976718932200147,23.8386387952443,24.0044288704549,-0.00234455801344251,-0.234455801344251,7.64342219368617,764.342219368617,0.000945367189970864,0.065316723527657,0.0303782424573534,91.6263008873742,156.763645493062,24.455279
,,746,37.9889567274168,0,0,-0.00296283333333462,-0.296283333333462,0,0,116.826693720002,24.4222344598455,0.0317334129689751,23.8792111171234,24.0455835201808,0.000763048431925879,0.0763048431925879,7.64380371790213,764.380371790213,0.000946855453573702,0.065433440254819,0.0306501367987281,91.6568150770022,156.60414707775,24.454708
,,747,37.9170143975943,0,0,-0.0250932499999991,-2.50932499999991,0,0,116.864646705564,24.3775951604707,0.0282435223257009,23.8339768442295,24.0035653006068,0.000677945232464107,0.0677945232464107,7.64452421473433,764.452421473433,0.000946124371199665,0.065328468032024,0.0305951967427946,91.687437743773,156.445310181478,24.470334
,,748,38.0253066439118,0,0,-0.0289708333333349,-2.89708333333349,0,0,116.902617866085,24.4369333296853,0.0073228617793489,23.8856954344502,24.0522371616897,0.000176131208219173,0.0176131208219173,7.64495125295467,764.495125295467,0.000948680228182501,0.0645675931973431,0.0305396328019874,91.7180051585454,156.286922280862,24.500812
,,749,38.6501539125561,0,0,-0.0163354166666672,-1.63354166666672,0,0,116.940955596363,24.4093736457064,0.069371679600863,23.8535048763795,24.0169560528083,0.00166609658028342,0.166609658028342,7.64587236684892,764.587236684892,0.000947610317857294,0.0642597884317058,0.0308791030130013,91.7487145264529,156.129446724117,24.522992
,,750,38.810688734068,23.7256944736193,197.423165590741,0.0163580833333337,1.63580833333337,0.0578515174258489,3.92629691393444,116.979686017687,24.4023639877053,0.134527877536911,23.8414728950464,24.0059135235953,0.00322946459466389,0.322946459466389,7.64832014743639,764.832014743639,0.000946339943011846,0.0642266921095506,0.0309729177917994,91.7796405368553,155.972914690249,24.528322
,,751,38.8642514998305,11.7627286484113,16.8684789262589,0.0330401666666683,3.30401666666683,0.0287039077081358,1.94644488515791,117.018523487804,24.4357619244739,0.0231878072968138,23.8711973113871,24.0357938119212,0.000557337355136778,0.0557337355136778,7.65021354841129,765.021354841129,0.000948381894661472,0.0643108634131015,0.0310153084204479,91.8106346499614,155.81694206099,24.494389
,,752,39.2403126573878,14.2383978872578,-49.1110583807569,0.0275594999999997,2.75594999999997,0.0344215480716456,2.33354246292483,117.057575769882,24.4359139454257,-0.056316183125392,23.8705847554057,24.0335217752746,-0.00135347621344446,-0.135347621344446,7.65049221708886,765.049221708886,0.000948640654080507,0.0643112635069763,0.0312461854617662,91.8417653969025,155.661669906758,24.468285
,,753,39.4806222018908,18.6660782950647,-6.20357426390244,0.0211509999999997,2.11509999999997,0.0449730077052968,3.00577440074252,117.096936237312,24.5024602389873,-0.00544613191967249,23.9290007579663,24.0926590084673,-0.000131211799255799,-0.0131211799255799,7.65049221708886,765.049221708886,0.00095122408597472,0.0635751343501041,0.0312745383173912,91.8730257587921,155.507219438661,24.439178
,,754,39.615376312179,7.56455326064769,-24.8944234600518,0.0523697499999981,5.23697499999981,0.018289010949641,1.21916945140706,117.136484236569,24.6976396794478,-0.0537017472607395,24.1156262493826,24.2769518590715,-0.001303714732997,-0.1303714732997,7.65049221708886,765.049221708886,0.000957790931179926,0.0638475993778227,0.0313773919043983,91.904351723903,155.353427369455,24.417348
,,755,39.6153534031498,7.0506889382945,-44.1270739729968,0.056186500000002,5.6186500000002,0.0171389811015336,1.14014069205506,117.176099601427,24.7857517522786,-0.101770950360027,24.1978722888412,24.3620191519573,-0.00247934584178387,-0.247934584178387,7.65049221708886,765.049221708886,0.000962979361661353,0.0640605149941538,0.0314010394545171,91.9357409395824,155.200131922419,24.340705
,,756,39.3088414220551,9.67669739150355,5.37585018873398,0.0406221666666662,4.06221666666662,0.0234422217574449,1.5618136644655,117.215561698839,24.5487641300093,0.00905079937969206,23.9634473266342,24.1281099249391,0.00021837868234178,0.021837868234178,7.65060140643003,765.060140643003,0.000952273839267876,0.0634442549801943,0.0311439805634048,91.9670134495914,155.047039284179,24.308938
,,757,39.5573738864159,4.36522856748614,20.0532369259673,0.0906192499999978,9.06192499999978,0.0104514110491057,0.686500674694339,117.254994806493,24.4285170428411,0.0756602586456112,23.8502864655941,24.018015835964,0.00181720929030342,0.181720929030342,7.65161920041636,765.161920041636,0.000947099030711645,0.0622101762652935,0.0311214199188556,91.9981461498325,154.894312822316,24.246136
,,758,39.6061194205845,7.70279820307178,38.222319598681,0.0514178333333334,5.14178333333334,0.0196576689024908,1.20482763040764,117.294576553147,24.418513283396,0.0818345159710236,23.8479173098299,24.0156471315144,0.00196530885873838,0.196530885873838,7.65351045949088,765.351045949088,0.00101075474335012,0.0619496262956948,0.0311380325694075,92.0292758760767,154.742185426315,24.148262
,,759,38.8761464369433,23.7178627222802,138.462806430654,0.0163910833333324,1.63910833333324,0.062581395423739,3.78120016809473,117.333817686076,24.4354623558461,0.0944080205912945,23.8691058171971,24.0398578908581,0.00226955539877193,0.226955539877193,7.65562789161963,765.562789161963,0.00102577686750673,0.0619779670552512,0.0306982860619827,92.0601940353923,154.590010126582,24.142728
,,760,38.3959412376056,7.13300236787546,46.1852851767395,0.0538285833333344,5.38285833333344,0.0189452215716897,1.14349036057247,117.372453729913,24.2576898948525,0.10418214701344,23.6968960481876,23.8629030326013,0.00248608847190994,0.248608847190994,7.65800571355497,765.800571355497,0.00101979443814018,0.06155246616494,0.0303582948902274,92.0907223258684,154.437439118306,24.098688
,,761,38.4541402803924,8.51070701651444,-11.4929838984506,0.0451832499999997,4.51832499999997,0.0226153725523323,1.34287015087101,117.410878770672,24.2705205437924,-0.0217537229738613,23.7079182489591,23.8713329830315,-0.000519290364729664,-0.0519290364729664,7.65924875779093,765.924875779093,0.00102183603187516,0.0606752377443423,0.0302597909832963,92.1210313688052,154.284991814286,24.046237
,,762,38.6991859164342,0,0,-0.0134389166666689,-1.34389166666689,0,0,117.44945543377,24.3568981124737,-0.0710979082265365,23.791879760397,23.9598070255831,-0.00170349216103043,-0.170349216103043,7.65924875779093,765.924875779093,0.001024728347886,0.0606421146585773,0.0303956854491755,92.1513591070214,154.133143613872,24.022277
,,763,39.0808839336271,0,0,-0.0855744166666665,-8.55744166666665,0,0,117.488345468695,24.5808811385058,-0.0409585156405058,24.0121285086866,24.179442469502,-0.000990354072565809,-0.0990354072565809,7.65924875779093,765.924875779093,0.00103288695775718,0.0611960182775207,0.0306899766366092,92.1819019380643,153.982104152943,24.073639
,,764,39.5001479421359,0,0,-0.00500716666666741,-0.500716666666741,0,0,117.527635984633,24.5201545372141,-0.0432119864436227,23.9547509339446,24.1180413857389,-0.00104218847740728,-0.104218847740728,7.65924875779093,765.924875779093,0.00103108456652827,0.060103485449702,0.0307877671429394,92.2126408099541,153.83198427308,24.156637
,,765,38.6510241784454,14.2519839520799,-8.25544155808816,0.0271197500000024,2.71197500000024,0.0379035757955214,2.20063722629914,117.566711570693,24.4391965405983,-0.00931274536914812,23.874898558975,24.0407637404846,-0.000223885511194982,-0.0223885511194982,7.65924875779093,765.924875779093,0.00102793549968068,0.0596807314179314,0.0302110796447757,92.243140233348,153.681975909403,24.094224
,,766,38.1470693883577,0,0,-0.0440676666666639,-4.40676666666639,0,0,117.605110617477,24.3181322868894,0.0913144501723429,23.7533246617117,23.9216732001716,0.00218439443547614,0.218439443547614,7.66034095500867,766.034095500867,0.00102284342376391,0.0594033973511863,0.0298724657493858,92.273182006045,153.531476001928,24.126871
,,767,38.55772493625,0,0,-0.0144452500000011,-1.44452500000011,0,0,117.643463014639,24.5048640270566,0.128133357529059,23.9380090476249,24.1057769458698,0.00308875413592089,0.308875413592089,7.66297752929436,766.297752929436,0.00103069753567451,0.0589076875188436,0.0300292832986417,92.3031328805691,153.381307711394,24.160948
,,768,37.9169828453379,0,0,-0.0199014166666673,-1.99014166666673,0,0,117.68170036853,24.4344885158562,0.0599969427764406,23.866978426337,24.03737777663,0.00144216917896015,0.144216917896015,7.66524299095181,766.52429909518,0.00102573598665415,0.058510470661861,0.0295823480447197,92.3329386962407,153.23138068819,24.161617
,,769,37.7278415709675,0,0,-0.018215416666665,-1.8215416666665,0,0,117.719522780738,24.3452752578595,0.0341562555239391,23.7759081455282,23.9466503821331,0.000817927909394571,0.0817927909394571,7.66637303949598,766.637303949598,0.00102248061746478,0.0583005633878501,0.0294439888974123,92.3624518647118,153.081304006161,24.198849
,,770,37.1573808690434,43.8763058360799,140.789549104354,0.00846866666666557,0.846866666666557,0.12065006430554,6.87589802844842,117.756965391958,24.3217719734965,0.0498518683651942,23.747858562505,23.9168520782536,0.00119229976151492,0.119229976151492,7.66737815333144,766.737815333144,0.00102174517791538,0.0582296884369126,0.0290857738848521,92.3917167461029,152.93112388566,24.191262
,,771,37.2456763059357,8.79853765249064,-12.8648863321666,0.0423316666666675,4.23316666666675,0.0242013770858242,1.35773321195946,117.794166920546,24.3869822370139,-0.022714765417788,23.8066966389386,23.9752456123264,-0.000544592079917844,-0.0544592079917844,7.66797430321219,766.79743032122,0.00102448462767144,0.0574751097509319,0.029018243634921,92.4207687548628,152.781020649216,24.179523
,,772,36.9992129341018,4.68111892940556,-18.411455550222,0.0790392499999998,7.90392499999998,0.0130197576677771,0.725888969792655,117.831289365166,24.448450647314,-0.0605390800170609,23.8651102816979,24.0378221421233,-0.00145522763809788,-0.145522763809788,7.66797430321219,766.79743032122,0.00102907188124285,0.057373719755684,0.0288458862834944,92.449700819822,152.631203840888,24.108633
,,773,36.2842809891132,24.7703862161769,-4.28845762516291,0.0146482500000008,1.46482500000008,0.0700547124742185,3.91317659183707,117.867931112127,24.4151735505693,-0.00261801521898225,23.827027730366,23.9946654825852,-6.28183994077959E-05,-0.00628183994077959,7.66797430321219,766.79743032122,0.00102617894200053,0.0573211890113803,0.0284021849142989,92.4783248554209,152.48115279706,24.045797
,,774,36.1190832301649,0,0,-0.0115655833333331,-1.15655833333331,0,0,117.904132794237,24.2455789191441,-0.0195150490932795,23.6505347195524,23.8114474617628,-0.000464681566198347,-0.0464681566198347,7.66797430321219,766.79743032122,0.00101854434674404,0.0559994918287464,0.0281174474254745,92.5065846715908,152.330920922787,24.069925
,,775,35.9321056689314,7.78534795171165,-14.8376563903345,0.0461534999999988,4.61534999999988,0.0223067869208212,1.21885309139442,117.940158388686,24.4594839662258,-0.0285128609689321,23.8513642771717,24.0175749097035,-0.000684809774211287,-0.0684809774211287,7.66797430321219,766.79743032122,0.0010295362901501,0.0562543361536707,0.0280196815374739,92.5346532360723,152.180849533789,24.045638
,,776,35.8075024728404,2.4808477783806,12.2943828490863,0.144335750000003,14.4335750000003,0.00711380745899962,0.388786121163311,117.976028192757,24.405586484493,0.0740539718369119,23.7959045355955,23.9625090362208,0.00177451896931004,0.177451896931004,7.66886156269685,766.886156269685,0.00102677673495032,0.0561157363876985,0.0279276482084401,92.5626269009453,152.030964165924,23.968574
,,777,34.9210325507307,2.69481175722696,19.0751396521899,0.129586166666667,12.9586166666667,0.00792236022859325,0.433816067519674,118.011392460269,24.4319359960388,0.103061292793554,23.8209040392124,23.9845062986948,0.00247187422615862,0.247187422615862,7.67098475929458,767.098475929458,0.00102662829297586,0.0562165612282825,0.0273958706658902,92.5902886603824,151.88081397718,23.788831
,,778,35.0562151196724,0,0,-0.0441929166666665,-4.41929166666665,0,0,118.046381084104,24.6934218332925,0.0337643197865135,24.0639643747882,24.2188300877586,0.000817732323938317,0.0817732323938317,7.67262956256963,767.262956256963,0.0010393830851241,0.0567999152337643,0.0275406396803201,92.6177569155555,151.73056694615,23.747498
