s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 5.9400000E+002, 2.1800142E+002, 9.9871093E-001, 2.5512091E-007, 1.0204837E-002, 4.4670883E-001
 5.9700000E+002, 2.1900142E+002, 9.9871016E-001, 2.8046347E-007, 1.1218539E-002, 4.4671449E-001
 6.0000000E+002, 2.2000142E+002, 9.9870926E-001, 3.0820502E-007, 1.2328201E-002, 4.4672072E-001
 6.0300000E+002, 2.2100142E+002, 9.9870831E-001, 3.3856125E-007, 1.3542451E-002, 4.4672748E-001
 6.0600000E+002, 2.2200142E+002, 9.9870723E-001, 3.7176628E-007, 1.4870652E-002, 4.4673491E-001
 6.0900000E+002, 2.2300142E+002, 9.9870604E-001, 4.0807396E-007, 1.6322959E-002, 4.4674298E-001
 6.1200000E+002, 2.2400142E+002, 9.9870479E-001, 4.4775959E-007, 1.7910386E-002, 4.4675192E-001
 6.1500000E+002, 2.2500142E+002, 9.9870336E-001, 4.9112163E-007, 1.9644866E-002, 4.4676158E-001
 6.1800000E+002, 2.2600142E+002, 9.9870181E-001, 5.3848333E-007, 2.1539334E-002, 4.4677219E-001
 6.2100000E+002, 2.2700142E+002, 9.9870014E-001, 5.9019499E-007, 2.3607802E-002, 4.4678372E-001
 6.2400000E+002, 2.2800142E+002, 9.9869829E-001, 6.4663584E-007, 2.5865436E-002, 4.4679630E-001
 6.2700000E+002, 2.2900142E+002, 9.9869627E-001, 7.0821636E-007, 2.8328657E-002, 4.4681007E-001
 6.3000000E+002, 2.3000142E+002, 9.9869400E-001, 7.7538078E-007, 3.1015232E-002, 4.4682503E-001
 6.3300000E+002, 2.3100142E+002, 9.9869162E-001, 8.4860949E-007, 3.3944380E-002, 4.4684139E-001
 6.3600000E+002, 2.3200142E+002, 9.9868894E-001, 9.2842203E-007, 3.7136883E-002, 4.4685918E-001
 6.3900000E+002, 2.3300142E+002, 9.9868602E-001, 1.0153801E-006, 4.0615205E-002, 4.4687855E-001
 6.4200000E+002, 2.3400142E+002, 9.9868286E-001, 1.1100904E-006, 4.4403616E-002, 4.4689965E-001
 6.4500000E+002, 2.3500142E+002, 9.9867934E-001, 1.2132086E-006, 4.8528347E-002, 4.4692266E-001
 6.4800000E+002, 2.3600142E+002, 9.9867553E-001, 1.3254426E-006, 5.3017706E-002, 4.4694766E-001
 6.5100000E+002, 2.3700142E+002, 9.9867135E-001, 1.4475565E-006, 5.7902265E-002, 4.4697487E-001
 6.5400000E+002, 2.3800142E+002, 9.9866682E-001, 1.5803752E-006, 6.3215010E-002, 4.4700441E-001
 6.5700000E+002, 2.3900142E+002, 9.9866188E-001, 1.7247883E-006, 6.8991534E-002, 4.4703650E-001
 6.6000000E+002, 2.4000142E+002, 9.9865645E-001, 1.8817552E-006, 7.5270213E-002, 4.4707146E-001
 6.6300000E+002, 2.4100142E+002, 9.9865061E-001, 2.0523107E-006, 8.2092427E-002, 4.4710940E-001
 6.6600000E+002, 2.4200142E+002, 9.9864417E-001, 2.2375693E-006, 8.9502774E-002, 4.4715059E-001
 6.6900000E+002, 2.4300142E+002, 9.9863714E-001, 2.4387325E-006, 9.7549312E-002, 4.4719541E-001
 6.7200000E+002, 2.4400142E+002, 9.9862951E-001, 2.6570942E-006, 1.0628378E-001, 4.4724384E-001
 6.7500000E+002, 2.4500142E+002, 9.9862117E-001, 2.8940474E-006, 1.1576191E-001, 4.4729656E-001
 6.7800000E+002, 2.4600142E+002, 9.9861211E-001, 3.1510917E-006, 1.2604368E-001, 4.4735360E-001
 6.8100000E+002, 2.4700142E+002, 9.9860227E-001, 3.4298407E-006, 1.3719364E-001, 4.4741556E-001
 6.8400000E+002, 2.4800142E+002, 9.9859148E-001, 3.7320303E-006, 1.4928122E-001, 4.4748262E-001
