s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 3.9300000E+002, 1.5100142E+002, 9.8750001E-001, 0.0000000E+000, 7.4108628E-035, 4.4163087E-001
 3.9600000E+002, 1.5200142E+002, 9.8750001E-001, 0.0000000E+000, 9.7291604E-035, 4.4163087E-001
 3.9900000E+002, 1.5300142E+002, 9.8750001E-001, 0.0000000E+000, 1.2756373E-034, 4.4163087E-001
 4.0200000E+002, 1.5400142E+002, 9.8750001E-001, 0.0000000E+000, 1.6704296E-034, 4.4163087E-001
 4.0500000E+002, 1.5500142E+002, 9.8750001E-001, 0.0000000E+000, 2.1846512E-034, 4.4163087E-001
 4.0800000E+002, 1.5600142E+002, 9.8750001E-001, 0.0000000E+000, 2.8535986E-034, 4.4163087E-001
 4.1100000E+002, 1.5700142E+002, 9.8750001E-001, 0.0000000E+000, 3.7227534E-034, 4.4163087E-001
 4.1400000E+002, 1.5800142E+002, 9.8750001E-001, 1.2126625E-038, 4.8506503E-034, 4.4163087E-001
 4.1700000E+002, 1.5900142E+002, 9.8750001E-001, 1.5781336E-038, 6.3125346E-034, 4.4163090E-001
 4.2000000E+002, 1.6000142E+002, 9.8750001E-001, 2.0512533E-038, 8.2050139E-034, 4.4163087E-001
 4.2300000E+002, 1.6100142E+002, 9.8750001E-001, 2.6629945E-038, 1.0651978E-033, 4.4163087E-001
 4.2600000E+002, 1.6200142E+002, 9.8750001E-001, 3.4530292E-038, 1.3812117E-033, 4.4163087E-001
 4.2900000E+002, 1.6300142E+002, 9.8750001E-001, 4.4721137E-038, 1.7888456E-033, 4.4163087E-001
 4.3200000E+002, 1.6400142E+002, 9.8750001E-001, 5.7851094E-038, 2.3140438E-033, 4.4163087E-001
 4.3500000E+002, 1.6500142E+002, 9.8750001E-001, 7.4748074E-038, 2.9899231E-033, 4.4163087E-001
 4.3800000E+002, 1.6600142E+002, 9.8750001E-001, 9.6467628E-038, 3.8587053E-033, 4.4163087E-001
 4.4100000E+002, 1.6700142E+002, 9.8750001E-001, 1.2435401E-037, 4.9741605E-033, 4.4163087E-001
 4.4400000E+002, 1.6800142E+002, 9.8750001E-001, 1.6011722E-037, 6.4046891E-033, 4.4163087E-001
 4.4700000E+002, 1.6900142E+002, 9.8750001E-001, 2.0593005E-037, 8.2372017E-033, 4.4163087E-001
 4.5000000E+002, 1.7000142E+002, 9.8750001E-001, 2.6455024E-037, 1.0582010E-032, 4.4163087E-001
 4.5300000E+002, 1.7100142E+002, 9.8750001E-001, 3.3947419E-037, 1.3578968E-032, 4.4163087E-001
 4.5600000E+002, 1.7200142E+002, 9.8750001E-001, 4.3512976E-037, 1.7405191E-032, 4.4163087E-001
 4.5900000E+002, 1.7300142E+002, 9.8750001E-001, 5.5711838E-037, 2.2284737E-032, 4.4163084E-001
 4.6200000E+002, 1.7400142E+002, 9.8750001E-001, 7.1251852E-037, 2.8500742E-032, 4.4163087E-001
 4.6500000E+002, 1.7500142E+002, 9.8750001E-001, 9.1026528E-037, 3.6410611E-032, 4.4163090E-001
 4.6800000E+002, 1.7600142E+002, 9.8750001E-001, 1.1616254E-036, 4.6465020E-032, 4.4163087E-001
 4.7100000E+002, 1.7700142E+002, 9.8750001E-001, 1.4807910E-036, 5.9231644E-032, 4.4163087E-001
 4.7400000E+002, 1.7800142E+002, 9.8750001E-001, 1.8856193E-036, 7.5424778E-032, 4.4163087E-001
 4.7700000E+002, 1.7900142E+002, 9.8750001E-001, 2.3985570E-036, 9.5942286E-032, 4.4163090E-001
 4.8000000E+002, 1.8000142E+002, 9.8750001E-001, 3.0477887E-036, 1.2191155E-031, 4.4163087E-001
 4.8300000E+002, 1.8100142E+002, 9.8750001E-001, 3.8686682E-036, 1.5474673E-031, 4.4163087E-001
 4.8600000E+002, 1.8200142E+002, 9.8750001E-001, 4.9054967E-036, 1.9621988E-031, 4.4163090E-001
 4.8900000E+002, 1.8300142E+002, 9.8750001E-001, 6.2137296E-036, 2.4854921E-031, 4.4163087E-001
 4.9200000E+002, 1.8400142E+002, 9.8750001E-001, 7.8627155E-036, 3.1450864E-031, 4.4163084E-001
 4.9500000E+002, 1.8500142E+002, 9.8750001E-001, 9.9390881E-036, 3.9756352E-031, 4.4163087E-001
 4.9800000E+002, 1.8600142E+002, 9.8750001E-001, 1.2550966E-035, 5.0203868E-031, 4.4163084E-001
 5.0100000E+002, 1.8700142E+002, 9.8750001E-001, 1.5833153E-035, 6.3332612E-031, 4.4163087E-001
 5.0400000E+002, 1.8800142E+002, 9.8750001E-001, 1.9953545E-035, 7.9814186E-031, 4.4163087E-001
 5.0700000E+002, 1.8900142E+002, 9.8750001E-001, 2.5121063E-035, 1.0048426E-030, 4.4163087E-001
 5.1000000E+002, 1.9000142E+002, 9.8750001E-001, 3.1595414E-035, 1.2638166E-030, 4.4163087E-001
 5.1300000E+002, 1.9100142E+002, 9.8750001E-001, 3.9699128E-035, 1.5879652E-030, 4.4163087E-001
 5.1600000E+002, 1.9200142E+002, 9.8750001E-001, 4.9832368E-035, 1.9932950E-030, 4.4163087E-001
 5.1900000E+002, 1.9300142E+002, 9.8750001E-001, 6.2491151E-035, 2.4996462E-030, 4.4163087E-001
 5.2200000E+002, 1.9400142E+002, 9.8750001E-001, 7.8289697E-035, 3.1315880E-030, 4.4163087E-001
 5.2500000E+002, 1.9500142E+002, 9.8750001E-001, 9.7987912E-035, 3.9195168E-030, 4.4163087E-001
 5.2800000E+002, 1.9600142E+002, 9.8750001E-001, 1.2252506E-034, 4.9010027E-030, 4.4163087E-001
